"Timestamp","Sandford Hydro (KW)","1800TH (m3/s)","1502TH/U (mAOD)","1303TH/U (mAOD)","1303TH/D (mAOD)","1301TH/U (mAOD)","1301TH/D (mAOD)","1100TH (m3/s)"
"2022-03-05 19:15:00",268.7634833333333333,54.7370000000000000,53.9220000000000000,56.5770000000000000,55.0310000000000000,59.0130000000000000,58.3960000000000000,27.9830000000000000
"2022-03-05 19:00:00",268.8964590163934426,54.2620000000000000,53.9169999999999940,56.5760000000000000,55.0400000000000000,59.0160000000000000,58.3960000000000000,27.9660000000000000
"2022-03-05 18:45:00",269.4872586206896552,54.1890000000000000,53.9150000000000000,56.5740000000000000,55.0400000000000000,59.0139999999999960,58.3919999999999960,28.0600000000000000
"2022-03-05 18:30:00",270.3904426229508197,53.8210000000000000,53.9150000000000000,56.5650000000000000,55.0460000000000000,59.0130000000000000,58.3949999999999960,28.0040000000000000
"2022-03-05 18:15:00",270.4502333333333333,53.5870000000000000,53.9139999999999940,56.5770000000000000,55.0430000000000000,59.0160000000000000,58.3970000000000000,27.9930000000000000
"2022-03-05 18:00:00",270.1779508196721311,53.5540000000000000,53.9210000000000000,56.5670000000000000,55.0400000000000000,59.0169999999999960,58.4030000000000000,27.9430000000000000
"2022-03-05 17:45:00",270.5685500000000000,53.6540000000000000,53.9120000000000000,56.5700000000000000,55.0400000000000000,59.0180000000000000,58.4090000000000000,28.0350000000000000
"2022-03-05 17:30:00",271.0200327868852459,53.8380000000000000,53.9150000000000000,56.5750000000000000,55.0430000000000000,59.0139999999999960,58.4020000000000000,28.0500000000000000
"2022-03-05 17:15:00",271.3878500000000000,54.0720000000000000,53.9090000000000000,56.5670000000000000,55.0430000000000000,59.0169999999999960,58.4070000000000000,28.0250000000000000
"2022-03-05 17:00:00",271.9056721311475410,54.4140000000000000,53.9100000000000000,56.5690000000000000,55.0400000000000000,59.0120000000000000,58.4080000000000000,28.0550000000000000
"2022-03-05 16:45:00",273.3622758620689655,54.7960000000000000,53.9079999999999940,56.5790000000000000,55.0400000000000000,59.0169999999999960,58.4150000000000000,27.9920000000000000
"2022-03-05 16:30:00",273.9278524590163934,55.1570000000000000,53.9070000000000000,56.5830000000000000,55.0430000000000000,59.0199999999999960,58.4150000000000000,27.8980000000000000
"2022-03-05 16:15:00",273.8767000000000000,55.2570000000000000,53.9009999999999960,56.5760000000000000,55.0400000000000000,59.0190000000000000,58.4160000000000000,27.9640000000000000
"2022-03-05 16:00:00",274.2755084745762712,55.6190000000000000,53.8959999999999940,56.5770000000000000,55.0370000000000000,59.0210000000000000,58.4180000000000000,28.0830000000000000
"2022-03-05 15:45:00",274.7351500000000000,56.0230000000000000,53.8859999999999960,56.5760000000000000,55.0400000000000000,59.0250000000000000,58.4250000000000000,27.9340000000000000
"2022-03-05 15:30:00",274.2224000000000000,56.2530000000000000,53.8869999999999900,56.5770000000000000,55.0250000000000000,59.0280000000000000,58.4240000000000000,28.0010000000000000
"2022-03-05 15:15:00",273.1687166666666667,56.2820000000000000,53.8700000000000000,56.5740000000000000,55.0250000000000000,59.0259999999999960,58.4240000000000000,27.9250000000000000
"2022-03-05 15:00:00",271.1537213114754098,56.4160000000000000,53.8540000000000000,56.5780000000000000,55.0250000000000000,59.0340000000000000,58.4280000000000000,28.0520000000000000
"2022-03-05 14:45:00",265.7857833333333333,56.3170000000000000,53.8319999999999940,56.5740000000000000,55.0250000000000000,59.0310000000000000,58.4220000000000000,29.0620000000000000
"2022-03-05 14:30:00",256.5039672131147541,56.5550000000000000,53.7930000000000000,56.5770000000000000,55.0250000000000000,59.0320000000000000,58.4180000000000000,29.1280000000000000
"2022-03-05 14:15:00",235.7047833333333333,56.6550000000000000,53.7600000000000000,56.5760000000000000,55.0220000000000000,59.0360000000000000,58.4250000000000000,29.2510000000000000
"2022-03-05 14:00:00",224.1136229508196721,56.8580000000000000,53.7579999999999960,56.5750000000000000,55.0190000000000000,59.0300000000000000,58.4210000000000000,29.1220000000000000
"2022-03-05 13:45:00",223.8977213114754098,56.5730000000000000,53.7660000000000000,56.5700000000000000,55.0190000000000000,59.0280000000000000,58.4200000000000000,29.2350000000000000
"2022-03-05 13:30:00",223.9070666666666667,56.4590000000000000,53.7609999999999960,56.5620000000000000,55.0190000000000000,59.0340000000000000,58.4160000000000000,29.2540000000000000
"2022-03-05 13:15:00",223.9664098360655738,56.3790000000000000,53.7549999999999950,56.5680000000000000,55.0400000000000000,59.0280000000000000,58.4190000000000000,29.2580000000000000
"2022-03-05 13:00:00",222.8231000000000000,56.2930000000000000,53.7589999999999900,56.5670000000000000,55.0190000000000000,59.0289999999999960,58.4170000000000000,29.3200000000000000
"2022-03-05 12:45:00",221.4281967213114754,56.1810000000000000,53.7530000000000000,56.5630000000000000,55.0190000000000000,59.0250000000000000,58.4120000000000000,29.4220000000000000
"2022-03-05 12:30:00",221.5228833333333333,56.0240000000000000,53.7540000000000000,56.5640000000000000,55.0130000000000000,59.0300000000000000,58.4039999999999960,29.3640000000000000
"2022-03-05 12:15:00",221.3578196721311475,55.9210000000000000,53.7549999999999950,56.5630000000000000,55.0160000000000000,59.0220000000000000,58.4039999999999960,29.3980000000000000
"2022-03-05 12:00:00",221.7754500000000000,55.9430000000000000,53.7589999999999900,56.5670000000000000,55.0090000000000000,59.0229999999999960,58.3979999999999960,29.3880000000000000
"2022-03-05 11:45:00",222.4604098360655738,55.8840000000000000,53.7619999999999900,56.5670000000000000,55.0090000000000000,59.0180000000000000,58.3960000000000000,29.3980000000000000
"2022-03-05 11:30:00",222.7080833333333333,55.3650000000000000,53.7720000000000000,56.5670000000000000,55.0030000000000000,59.0109999999999960,58.3919999999999960,29.4400000000000000
"2022-03-05 11:15:00",224.1266557377049180,54.3570000000000000,53.7850000000000000,56.5760000000000000,55.0030000000000000,59.0060000000000000,58.3820000000000000,29.4560000000000000
"2022-03-05 11:00:00",227.3070333333333333,55.5620000000000000,53.8120000000000000,56.5840000000000000,55.0000000000000000,59.0100000000000000,58.3790000000000000,29.5160000000000000
"2022-03-05 10:45:00",234.7065932203389831,57.6520000000000000,53.8210000000000000,56.5820000000000000,55.0130000000000000,58.9970000000000000,58.3829999999999960,29.5850000000000000
"2022-03-05 10:30:00",236.9911639344262295,60.4890000000000000,53.8249999999999960,56.5060000000000000,55.0460000000000000,58.9850000000000000,58.3859999999999960,29.3440000000000000
"2022-03-05 10:15:00",237.1704827586206897,61.1570000000000000,53.8240000000000000,56.5090000000000000,55.0460000000000000,58.9720000000000000,58.3990000000000000,30.2650000000000000
"2022-03-05 10:00:00",236.7370163934426230,61.6740000000000000,53.8270000000000000,56.5060000000000000,55.0460000000000000,58.9720000000000000,58.3979999999999960,31.1350000000000000
"2022-03-05 09:45:00",236.6824310344827586,62.0510000000000000,53.8249999999999960,56.5110000000000000,55.0460000000000000,58.9740000000000000,58.4050000000000000,31.1830000000000000
"2022-03-05 09:30:00",237.0157049180327869,62.1040000000000000,53.8279999999999960,56.5100000000000000,55.0490000000000000,58.9750000000000000,58.4039999999999960,31.3270000000000000
"2022-03-05 09:15:00",236.9475892857142857,61.8390000000000000,53.8229999999999900,56.5080000000000000,55.0520000000000000,58.9700000000000000,58.3990000000000000,31.2630000000000000
"2022-03-05 09:00:00",237.8112542372881356,61.6250000000000000,53.8279999999999960,56.5120000000000000,55.0490000000000000,58.9750000000000000,58.4060000000000000,31.2830000000000000
"2022-03-05 08:45:00",237.7741147540983607,62.3410000000000000,53.8270000000000000,56.5160000000000000,55.0490000000000000,58.9760000000000000,58.4009999999999960,31.4230000000000000
"2022-03-05 08:30:00",237.2488333333333333,62.2330000000000000,53.8270000000000000,56.5100000000000000,55.0490000000000000,58.9810000000000000,58.4030000000000000,31.4420000000000000
"2022-03-05 08:15:00",237.0781147540983607,62.3200000000000000,53.8270000000000000,56.5160000000000000,55.0520000000000000,58.9730000000000000,58.4110000000000000,31.3670000000000000
"2022-03-05 08:00:00",237.0558524590163934,61.3800000000000000,53.8289999999999900,56.5090000000000000,55.0550000000000000,58.9790000000000000,58.4100000000000000,31.4210000000000000
"2022-03-05 07:45:00",236.6574666666666667,62.0350000000000000,53.8309999999999960,56.5130000000000000,55.0520000000000000,58.9800000000000000,58.4020000000000000,31.4790000000000000
"2022-03-05 07:30:00",236.7283770491803279,62.1760000000000000,53.8300000000000000,56.5100000000000000,55.0520000000000000,58.9800000000000000,58.4020000000000000,31.5210000000000000
"2022-03-05 07:15:00",236.7582833333333333,61.9100000000000000,53.8309999999999960,56.5130000000000000,55.0550000000000000,58.9810000000000000,58.4070000000000000,31.5400000000000000
"2022-03-05 07:00:00",236.8429016393442623,62.0440000000000000,53.8360000000000000,56.5120000000000000,55.0610000000000000,58.9840000000000000,58.4110000000000000,31.5390000000000000
"2022-03-05 06:45:00",236.9077213114754098,61.4960000000000000,53.8300000000000000,56.5140000000000000,55.0550000000000000,58.9860000000000000,58.4090000000000000,31.6650000000000000
"2022-03-05 06:30:00",236.8917833333333333,61.5050000000000000,53.8319999999999940,56.5110000000000000,55.0520000000000000,58.9820000000000000,58.4090000000000000,31.6250000000000000
"2022-03-05 06:15:00",237.0589180327868852,61.3980000000000000,53.8339999999999960,56.5160000000000000,55.0550000000000000,58.9830000000000000,58.4110000000000000,31.7200000000000000
"2022-03-05 06:00:00",237.3263833333333333,61.4590000000000000,53.8360000000000000,56.5160000000000000,55.0520000000000000,58.9810000000000000,58.4060000000000000,31.5010000000000000
"2022-03-05 05:45:00",237.4542666666666667,61.8480000000000000,53.8339999999999960,56.5140000000000000,55.0580000000000000,58.9860000000000000,58.4070000000000000,31.6030000000000000
"2022-03-05 05:30:00",237.1477213114754098,62.4090000000000000,53.8349999999999940,56.5120000000000000,55.0580000000000000,58.9830000000000000,58.4150000000000000,31.6880000000000000
"2022-03-05 05:15:00",237.3047500000000000,62.2880000000000000,53.8360000000000000,56.5110000000000000,55.0550000000000000,58.9830000000000000,58.4050000000000000,31.7750000000000000
"2022-03-05 05:00:00",237.5170163934426230,62.5740000000000000,53.8399999999999960,56.5130000000000000,55.0580000000000000,58.9810000000000000,58.4100000000000000,31.3910000000000000
"2022-03-05 04:45:00",237.4603389830508475,62.5400000000000000,53.8390000000000000,56.5140000000000000,55.0610000000000000,58.9790000000000000,58.4150000000000000,31.6940000000000000
"2022-03-05 04:30:00",237.1689672131147541,62.4580000000000000,53.8379999999999940,56.5190000000000000,55.0550000000000000,58.9840000000000000,58.4120000000000000,31.8540000000000000
"2022-03-05 04:15:00",237.5893606557377049,62.5250000000000000,53.8399999999999960,56.5150000000000000,55.0550000000000000,58.9830000000000000,58.4130000000000000,31.7030000000000000
"2022-03-05 04:00:00",237.6336500000000000,62.7190000000000000,53.8379999999999940,56.5120000000000000,55.0550000000000000,58.9830000000000000,58.4150000000000000,31.8390000000000000
"2022-03-05 03:45:00",238.0459333333333333,62.7810000000000000,53.8420000000000000,56.5100000000000000,55.0610000000000000,58.9830000000000000,58.4180000000000000,31.8190000000000000
"2022-03-05 03:30:00",238.0974754098360656,62.7590000000000000,53.8399999999999960,56.5160000000000000,55.0610000000000000,58.9830000000000000,58.4100000000000000,31.8090000000000000
"2022-03-05 03:15:00",237.7811000000000000,62.8920000000000000,53.8409999999999940,56.5110000000000000,55.0550000000000000,58.9820000000000000,58.4100000000000000,31.8810000000000000
"2022-03-05 03:00:00",238.3661311475409836,63.0310000000000000,53.8420000000000000,56.5150000000000000,55.0640000000000000,58.9850000000000000,58.4170000000000000,31.9500000000000000
"2022-03-05 02:45:00",238.4170000000000000,62.8880000000000000,53.8429999999999960,56.5110000000000000,55.0640000000000000,58.9850000000000000,58.4140000000000000,31.8830000000000000
"2022-03-05 02:30:00",238.5546065573770492,62.9600000000000000,53.8460000000000000,56.5120000000000000,55.0640000000000000,58.9840000000000000,58.4130000000000000,31.8130000000000000
